Country,Date,Confirmed Cases,Confirmed Deaths,New Cases,New Deaths,Income,Region,Population,Case_Change_7_Day_Rolling_Average,Death_Change_7_Day_Rolling_Average,year,cpm,dpm,new_cases_per_million,new_deaths_per_million,cases_income,deaths_income,cpm_income,dpm_income,Case_7_Day_income,Death_7_Day_income,Case_7_Day_income_per_million,Death_7_Day_income_per_million,cases_region,deaths_region,cpm_region,dpm_region,Case_7_Day_region,Death_7_Day_region,Case_7_Day_region_per_million,Death_7_Day_region_per_million
Ghana,2023-01-01,171048,1461,0,0,Lower middle income,African Region,32180401,1.42857142857143,0,2020,5315.28491518797,45.4003043653807,0.0443925925152837,0,97001315,1343905,28903.4388343843,400.442777159498,4192.71428571429,45.8571428571429,1.24930121727929,0.0136640325308069,8917375,174079,7864.92858284118,153.5338485566,602.857142857143,2.14285714285714,0.531706738163093,0.00188995286076929
Gibraltar,2023-01-01,20275,110,0,0,High income,,32709,0,0,2020,619859.977376257,3362.98877984653,0,0,405845837,2756185,326214.635902994,2215.39265476387,372449,1286.42857142857,299.370607877972,1.03401782101754,3789336,21288,,,1208,5.14285714285714,,
Greece,2023-01-01,5548487,34779,0,0,High income,European Region,10512232,0,0,2020,527812.456954908,3308.4315490754,0,0,405845837,2756185,326214.635902994,2215.39265476387,372449,1286.42857142857,299.370607877972,1.03401782101754,270312315,2166362,290693.897575849,2329.70596748509,110565,588.142857142857,118.901614917077,0.632488902602357
Greenland,2023-01-01,11971,21,0,0,High income,,56026,0,0,2020,213668.653839289,374.825973655089,0,0,405845837,2756185,326214.635902994,2215.39265476387,372449,1286.42857142857,299.370607877972,1.03401782101754,3789336,21288,,,1208,5.14285714285714,,
Grenada,2023-01-01,19644,238,0,0,Upper middle income,Region of the Americas,123663,0,0,2020,158851.071056015,1924.58536506473,0,0,137360654,2437959,54671.4043405387,970.340766247774,116884.857142857,369.142857142857,46.5217593252231,0.146923866584669,184621767,2886152,180884.226944381,2827.72384777348,122539.571428571,621.857142857143,120.058842508819,0.609268074850328
Guadeloupe,2023-01-01,198608,997,0,0,,,395642,0,0,2020,501989.172029259,2519.95490873062,0,0,18231549,105356,,,17601,41.2857142857143,,,3789336,21288,,,1208,5.14285714285714,,
Guam,2023-01-01,60020,411,0,0,High income,,169231,27.5714285714286,0,2020,354663.152732064,2428.63305186402,162.921855755911,0,405845837,2756185,326214.635902994,2215.39265476387,372449,1286.42857142857,299.370607877972,1.03401782101754,3789336,21288,,,1208,5.14285714285714,,
Guatemala,2023-01-01,1204300,20002,168,1,Upper middle income,Region of the Americas,17362718,1054.28571428571,1.28571428571429,2020,69361.2601437171,1152.00857377284,60.7212369794703,0.074050288999354,137360654,2437959,54671.4043405387,970.340766247774,116884.857142857,369.142857142857,46.5217593252231,0.146923866584669,184621767,2886152,180884.226944381,2827.72384777348,122539.571428571,621.857142857143,120.058842508819,0.609268074850328
Guernsey,2023-01-01,33910,66,0,0,,,62794,0,0,2020,540019.747109596,1051.05583335988,0,0,18231549,105356,,,17601,41.2857142857143,,,3789336,21288,,,1208,5.14285714285714,,
Guinea,2023-01-01,38210,466,0,0,Low income,African Region,13205153,2.71428571428571,0.142857142857143,2020,2893.56738236959,35.2892541267791,0.205547464257757,0.0108182875925135,2268178,47780,3244.02412908013,68.3365559878672,339,1.57142857142857,0.484849151944055,0.00224750976459528,8917375,174079,7864.92858284118,153.5338485566,602.857142857143,2.14285714285714,0.531706738163093,0.00188995286076929
Guinea-Bissau,2023-01-01,8947,176,0,0,Low income,African Region,2015828,14.1428571428571,0,2020,4438.3747026036,87.3090362868261,7.01590470161995,0,2268178,47780,3244.02412908013,68.3365559878672,339,1.57142857142857,0.484849151944055,0.00224750976459528,8917375,174079,7864.92858284118,153.5338485566,602.857142857143,2.14285714285714,0.531706738163093,0.00188995286076929
Guyana,2023-01-01,72163,1286,0,0,Upper middle income,Region of the Americas,797202,22.7142857142857,0,2020,90520.3449063098,1613.14196401916,28.4925096955172,0,137360654,2437959,54671.4043405387,970.340766247774,116884.857142857,369.142857142857,46.5217593252231,0.146923866584669,184621767,2886152,180884.226944381,2827.72384777348,122539.571428571,621.857142857143,120.058842508819,0.609268074850328
Haiti,2023-01-01,33904,860,11,0,Lower middle income,Region of the Americas,11306801,1.57142857142857,0,2020,2998.54928020755,76.0604170887946,0.138980828567565,0,97001315,1343905,28903.4388343843,400.442777159498,4192.71428571429,45.8571428571429,1.24930121727929,0.0136640325308069,184621767,2886152,180884.226944381,2827.72384777348,122539.571428571,621.857142857143,120.058842508819,0.609268074850328
Honduras,2023-01-01,465915,11071,0,0,Lower middle income,Region of the Americas,10121763,318.571428571429,1.14285714285714,2020,46031.0125815038,1093.78178485309,31.473907121855,0.112910877567193,97001315,1343905,28903.4388343843,400.442777159498,4192.71428571429,45.8571428571429,1.24930121727929,0.0136640325308069,184621767,2886152,180884.226944381,2827.72384777348,122539.571428571,621.857142857143,120.058842508819,0.609268074850328
Hungary,2023-01-01,2185816,48495,0,0,High income,European Region,9750573,628.142857142857,8,2020,224173.081930672,4973.5538619115,64.421122445097,0.820464602439262,405845837,2756185,326214.635902994,2215.39265476387,372449,1286.42857142857,299.370607877972,1.03401782101754,270312315,2166362,290693.897575849,2329.70596748509,110565,588.142857142857,118.901614917077,0.632488902602357
Iceland,2023-01-01,207974,229,0,0,High income,European Region,366669,0,0,2020,567198.208738672,624.541480190581,0,0,405845837,2756185,326214.635902994,2215.39265476387,372449,1286.42857142857,299.370607877972,1.03401782101754,270312315,2166362,290693.897575849,2329.70596748509,110565,588.142857142857,118.901614917077,0.632488902602357
India,2023-01-01,44680046,530707,173,2,Lower middle income,South-East Asia Region,1396387127,218.428571428571,1.71428571428571,2020,31996.8905012686,380.057213174237,0.156424079830816,0.00122765791888148,97001315,1343905,28903.4388343843,400.442777159498,4192.71428571429,45.8571428571429,1.24930121727929,0.0136640325308069,60737329,803162,29771.9888578142,393.690840685796,835.142857142857,13.8571428571429,0.409367093464717,0.00679244065447786
Indonesia,2023-01-01,6720181,160619,366,7,Lower middle income,South-East Asia Region,271857970,579.571428571429,11.7142857142857,2020,24719.4555304007,590.819537128156,2.13189051831524,0.0430897270154916,97001315,1343905,28903.4388343843,400.442777159498,4192.71428571429,45.8571428571429,1.24930121727929,0.0136640325308069,60737329,803162,29771.9888578142,393.690840685796,835.142857142857,13.8571428571429,0.409367093464717,0.00679244065447786
Iran,2023-01-01,7561213,144688,73,3,Lower middle income,Eastern Mediterranean Region,87290193,60.1428571428572,2,2020,86621.5635472361,1657.55161063741,0.68899901668057,0.0229120813147933,97001315,1343905,28903.4388343843,400.442777159498,4192.71428571429,45.8571428571429,1.24930121727929,0.0136640325308069,22521625,343387,30063.7973292019,458.382429042427,603.285714285714,5.42857142857143,0.805317531301072,0.00724652289591303
Iraq,2023-01-01,2465107,25373,0,0,Upper middle income,Eastern Mediterranean Region,42556984,0,0,2020,57924.8520054899,596.212363169345,0,0,137360654,2437959,54671.4043405387,970.340766247774,116884.857142857,369.142857142857,46.5217593252231,0.146923866584669,22521625,343387,30063.7973292019,458.382429042427,603.285714285714,5.42857142857143,0.805317531301072,0.00724652289591303
Ireland,2023-01-01,1687668,8293,0,0,High income,European Region,4946119,0,0,2020,341210.553162995,1676.66811089664,0,0,405845837,2756185,326214.635902994,2215.39265476387,372449,1286.42857142857,299.370607877972,1.03401782101754,270312315,2166362,290693.897575849,2329.70596748509,110565,588.142857142857,118.901614917077,0.632488902602357
Isle of Man,2023-01-01,38008,116,0,0,High income,,84046,0,0,2020,452228.541512981,1380.1965590272,0,0,405845837,2756185,326214.635902994,2215.39265476387,372449,1286.42857142857,299.370607877972,1.03401782101754,3789336,21288,,,1208,5.14285714285714,,
Israel,2023-01-01,4764432,12047,756,10,High income,European Region,8757489,1069.42857142857,8.42857142857143,2020,544040.8774707,1375.62262424766,122.115890916742,0.962441566135159,405845837,2756185,326214.635902994,2215.39265476387,372449,1286.42857142857,299.370607877972,1.03401782101754,270312315,2166362,290693.897575849,2329.70596748509,110565,588.142857142857,118.901614917077,0.632488902602357
Italy,2023-01-01,25143705,184642,0,0,High income,European Region,59500579,17442.7142857143,100.857142857143,2020,422579.165154006,3103.19669326243,293.152009255478,1.69506153641199,405845837,2756185,326214.635902994,2215.39265476387,372449,1286.42857142857,299.370607877972,1.03401782101754,270312315,2166362,290693.897575849,2329.70596748509,110565,588.142857142857,118.901614917077,0.632488902602357
Jamaica,2023-01-01,152758,3461,0,0,Upper middle income,Region of the Americas,2820436,0,0,2020,54161.129697678,1227.11524033873,0,0,137360654,2437959,54671.4043405387,970.340766247774,116884.857142857,369.142857142857,46.5217593252231,0.146923866584669,184621767,2886152,180884.226944381,2827.72384777348,122539.571428571,621.857142857143,120.058842508819,0.609268074850328
Japan,2023-01-01,29323713,57534,86924,247,High income,Western Pacific Region,125244761,147579.142857143,312.571428571429,2020,234131.254400334,459.372508204156,1178.32587709711,2.49568465839005,405845837,2756185,326214.635902994,2215.39265476387,372449,1286.42857142857,299.370607877972,1.03401782101754,109807786,296755,56248.9543040177,152.012521539126,275112.714285714,507.714285714286,140.926277252429,0.260076254125002
Jersey,2023-01-01,65130,146,0,0,,,108319,0,0,2020,601279.55391021,1347.87064134639,0,0,18231549,105356,,,17601,41.2857142857143,,,3789336,21288,,,1208,5.14285714285714,,
Jordan,2023-01-01,1746997,14122,0,0,Upper middle income,Eastern Mediterranean Region,10928721,0,0,2020,159853.746838262,1292.19146503969,0,0,137360654,2437959,54671.4043405387,970.340766247774,116884.857142857,369.142857142857,46.5217593252231,0.146923866584669,22521625,343387,30063.7973292019,458.382429042427,603.285714285714,5.42857142857143,0.805317531301072,0.00724652289591303
Kazakhstan,2023-01-01,1488306,19057,0,0,Upper middle income,European Region,18979243,0,0,2020,78417.563861741,1004.09694949372,0,0,137360654,2437959,54671.4043405387,970.340766247774,116884.857142857,369.142857142857,46.5217593252231,0.146923866584669,270312315,2166362,290693.897575849,2329.70596748509,110565,588.142857142857,118.901614917077,0.632488902602357
Kenya,2023-01-01,342507,5688,8,0,Lower middle income,African Region,51985780,5.28571428571429,0,2020,6588.47477137017,109.414536051974,0.101676156166442,0,97001315,1343905,28903.4388343843,400.442777159498,4192.71428571429,45.8571428571429,1.24930121727929,0.0136640325308069,8917375,174079,7864.92858284118,153.5338485566,602.857142857143,2.14285714285714,0.531706738163093,0.00188995286076929
Kiribati,2023-01-01,3430,13,0,0,Lower middle income,Western Pacific Region,126463,0,0,2020,27122.5575860133,102.796865486348,0,0,97001315,1343905,28903.4388343843,400.442777159498,4192.71428571429,45.8571428571429,1.24930121727929,0.0136640325308069,109807786,296755,56248.9543040177,152.012521539126,275112.714285714,507.714285714286,140.926277252429,0.260076254125002
Kosovo,2023-01-01,272286,3202,3,0,Upper middle income,,1670698,5,0,2020,162977.390288371,1916.56421447802,2.99276110942851,0,137360654,2437959,54671.4043405387,970.340766247774,116884.857142857,369.142857142857,46.5217593252231,0.146923866584669,3789336,21288,,,1208,5.14285714285714,,
Kuwait,2023-01-01,662747,2570,0,0,High income,Eastern Mediterranean Region,4360444,0,0,2020,151990.714707034,589.389520883653,0,0,405845837,2756185,326214.635902994,2215.39265476387,372449,1286.42857142857,299.370607877972,1.03401782101754,22521625,343387,30063.7973292019,458.382429042427,603.285714285714,5.42857142857143,0.805317531301072,0.00724652289591303
Kyrgyzstan,2023-01-01,206557,2991,0,0,Lower middle income,European Region,6424874,0,0,2020,32149.5798983762,465.534421375423,0,0,97001315,1343905,28903.4388343843,400.442777159498,4192.71428571429,45.8571428571429,1.24930121727929,0.0136640325308069,270312315,2166362,290693.897575849,2329.70596748509,110565,588.142857142857,118.901614917077,0.632488902602357
Laos,2023-01-01,217797,758,0,0,Lower middle income,Western Pacific Region,7319399,19.8571428571429,0,2020,29756.1316168172,103.560415274533,2.71294717737657,0,97001315,1343905,28903.4388343843,400.442777159498,4192.71428571429,45.8571428571429,1.24930121727929,0.0136640325308069,109807786,296755,56248.9543040177,152.012521539126,275112.714285714,507.714285714286,140.926277252429,0.260076254125002
Latvia,2023-01-01,973830,6161,0,0,High income,European Region,1897052,181.285714285714,2.57142857142857,2020,513338.590613225,3247.67059627253,95.5618055202041,1.35548660312346,405845837,2756185,326214.635902994,2215.39265476387,372449,1286.42857142857,299.370607877972,1.03401782101754,270312315,2166362,290693.897575849,2329.70596748509,110565,588.142857142857,118.901614917077,0.632488902602357
Lebanon,2023-01-01,1222515,10746,0,0,Lower middle income,Eastern Mediterranean Region,5662923,65.7142857142857,0.428571428571429,2020,215880.562034836,1897.60658938855,11.6043050054337,0.0756802500354373,97001315,1343905,28903.4388343843,400.442777159498,4192.71428571429,45.8571428571429,1.24930121727929,0.0136640325308069,22521625,343387,30063.7973292019,458.382429042427,603.285714285714,5.42857142857143,0.805317531301072,0.00724652289591303
Lesotho,2023-01-01,34490,706,0,0,Lower middle income,African Region,2254100,0,0,2020,15301.0070538131,313.207044940331,0,0,97001315,1343905,28903.4388343843,400.442777159498,4192.71428571429,45.8571428571429,1.24930121727929,0.0136640325308069,8917375,174079,7864.92858284118,153.5338485566,602.857142857143,2.14285714285714,0.531706738163093,0.00188995286076929
Liberia,2023-01-01,8043,294,0,0,Low income,African Region,5087584,0,0,2020,1580.90755847962,57.7877436519967,0,0,2268178,47780,3244.02412908013,68.3365559878672,339,1.57142857142857,0.484849151944055,0.00224750976459528,8917375,174079,7864.92858284118,153.5338485566,602.857142857143,2.14285714285714,0.531706738163093,0.00188995286076929
Libya,2023-01-01,507142,6437,0,0,Upper middle income,Eastern Mediterranean Region,6653942,3,0,2020,76216.774958363,967.396469641605,0.450860557546189,0,137360654,2437959,54671.4043405387,970.340766247774,116884.857142857,369.142857142857,46.5217593252231,0.146923866584669,22521625,343387,30063.7973292019,458.382429042427,603.285714285714,5.42857142857143,0.805317531301072,0.00724652289591303
Liechtenstein,2023-01-01,21276,88,0,0,High income,,38756,6.85714285714286,0,2020,548973.062235525,2270.61616265869,176.93112955782,0,405845837,2756185,326214.635902994,2215.39265476387,372449,1286.42857142857,299.370607877972,1.03401782101754,3789336,21288,,,1208,5.14285714285714,,
Lithuania,2023-01-01,1288438,9481,64,0,High income,European Region,2820267,323,3.14285714285714,2020,456849.652887475,3361.73844533159,114.528163468211,1.11438283781541,405845837,2756185,326214.635902994,2215.39265476387,372449,1286.42857142857,299.370607877972,1.03401782101754,270312315,2166362,290693.897575849,2329.70596748509,110565,588.142857142857,118.901614917077,0.632488902602357
Luxembourg,2023-01-01,311746,1178,0,0,High income,European Region,630399,0,0,2020,494521.723543343,1868.65778657644,0,0,405845837,2756185,326214.635902994,2215.39265476387,372449,1286.42857142857,299.370607877972,1.03401782101754,270312315,2166362,290693.897575849,2329.70596748509,110565,588.142857142857,118.901614917077,0.632488902602357
Madagascar,2023-01-01,67735,1416,0,0,Low income,African Region,28225177,0,0,2020,2399.80780279961,50.1679759173875,0,0,2268178,47780,3244.02412908013,68.3365559878672,339,1.57142857142857,0.484849151944055,0.00224750976459528,8917375,174079,7864.92858284118,153.5338485566,602.857142857143,2.14285714285714,0.531706738163093,0.00188995286076929
