Country,Date,Confirmed Cases,Confirmed Deaths,New Cases,New Deaths,Income,Region,Population,Case_Change_7_Day_Rolling_Average,Death_Change_7_Day_Rolling_Average,cpm,dpm,new_cases_per_million,new_deaths_per_million,cases_income,deaths_income,cpm_income,dpm_income,Case_7_Day_income,Death_7_Day_income,Case_7_Day_income_per_million,Death_7_Day_income_per_million,cases_region,deaths_region,cpm_region,dpm_region,Case_7_Day_region,Death_7_Day_region,Case_7_Day_region_per_million,Death_7_Day_region_per_million
Gabon,2022-01-01,41798,288,0,0,Upper middle income,African Region,2225728,537,0.285714285714286,18779.4735026023,129.395865083245,241.269373436467,0.12836891377306,86485520,2265636,32576.837421903,853.405930024016,151316.571428571,1950.14285714286,56.9970018873488,0.734567899997922,7199652,155332,6427.33543622405,138.669322903323,39270.4285714286,164.714285714286,35.0578357332894,0.147045157935934
Gambia,2022-01-01,10170,343,0,0,Low income,African Region,2416664,11.8571428571429,0.142857142857143,4208.28050568883,141.931191096487,4.90640935485564,0.0591133657211523,1568899,38449,2022.53130965288,49.566164759391,12872.2857142857,49.4285714285714,16.5941854025915,0.0637203754388904,7199652,155332,6427.33543622405,138.669322903323,39270.4285714286,164.714285714286,35.0578357332894,0.147045157935934
Georgia,2022-01-01,936844,13860,2103,60,Upper middle income,European Region,3989175,2019.57142857143,59.5714285714286,234846.55348537,3474.40260204178,506.262931200418,14.9332703056217,86485520,2265636,32576.837421903,853.405930024016,151316.571428571,1950.14285714286,56.9970018873488,0.734567899997922,103127590,1670417,110776.38095519,1794.3088745313,759700.857142857,3451.71428571429,816.046526083285,3.70772182946151
Germany,2022-01-01,7196154,112157,2968,46,High income,European Region,83783945,28096.8571428571,255.714285714286,85889.4147321423,1338.64548870312,335.348939977189,3.05206785994961,135710054,1940237,107442.651563436,1536.09995572978,1159406.85714286,3243.57142857143,917.910967541567,2.5679594440447,103127590,1670417,110776.38095519,1794.3088745313,759700.857142857,3451.71428571429,816.046526083285,3.70772182946151
Ghana,2022-01-01,143997,1298,1011,3,Lower middle income,African Region,31072945,1348.85714285714,4.14285714285714,4634.16003858019,41.7726739451314,43.4093756757573,0.13332682637121,65425205,1195903,21116.9259280826,385.994893988819,63564.2857142857,1018.42857142857,20.5162874629136,0.328712469542895,7199652,155332,6427.33543622405,138.669322903323,39270.4285714286,164.714285714286,35.0578357332894,0.147045157935934
Gibraltar,2022-01-01,8794,100,93,0,High income,,33691,93.1428571428571,0,261019.26330474,2968.15173191654,2764.62132744226,0,135710054,1940237,107442.651563436,1536.09995572978,1159406.85714286,3243.57142857143,917.910967541567,2.5679594440447,1393809,16145,,,10719.1428571429,13.2857142857143,,
Greece,2022-01-01,1240862,20849,30009,59,High income,European Region,10423056,24289.8571428571,71.2857142857143,119049.729752963,2000.27707804698,2330.39687619995,6.83923354971079,135710054,1940237,107442.651563436,1536.09995572978,1159406.85714286,3243.57142857143,917.910967541567,2.5679594440447,103127590,1670417,110776.38095519,1794.3088745313,759700.857142857,3451.71428571429,816.046526083285,3.70772182946151
Greenland,2022-01-01,2611,1,0,0,High income,,56772,51.7142857142857,0.142857142857143,45990.9814697386,17.61431691679,910.911817696853,2.51633098811285,135710054,1940237,107442.651563436,1536.09995572978,1159406.85714286,3243.57142857143,917.910967541567,2.5679594440447,1393809,16145,,,10719.1428571429,13.2857142857143,,
Grenada,2022-01-01,6299,200,118,0,Upper middle income,Region of the Americas,112519,49,0,55981.6564313583,1777.477581564,435.482007483181,0,86485520,2265636,32576.837421903,853.405930024016,151316.571428571,1950.14285714286,56.9970018873488,0.734567899997922,104619269,2412378,102757.192858056,2369.44105767486,493923.714285714,1723.85714285714,485.132565455264,1.69317490536383
Guadeloupe,2022-01-01,55795,831,0,0,,,400127,33,0.714285714285714,139443.226775499,2076.84060310851,82.473814563876,1.7851475013826,257780,2582,,,1065.85714285714,2.57142857142857,,,1393809,16145,,,10719.1428571429,13.2857142857143,,
Guam,2022-01-01,19618,270,11,0,High income,,168783,26.5714285714286,0,116232.084984862,1599.68717228631,157.429531240875,0,135710054,1940237,107442.651563436,1536.09995572978,1159406.85714286,3243.57142857143,917.910967541567,2.5679594440447,1393809,16145,,,10719.1428571429,13.2857142857143,,
Guatemala,2022-01-01,628589,16108,230,1,Upper middle income,Region of the Americas,17915567,494.571428571429,1.71428571428571,35086.1906854525,899.106347010954,27.6056810577878,0.095686936075521,86485520,2265636,32576.837421903,853.405930024016,151316.571428571,1950.14285714286,56.9970018873488,0.734567899997922,104619269,2412378,102757.192858056,2369.44105767486,493923.714285714,1723.85714285714,485.132565455264,1.69317490536383
Guinea,2022-01-01,32448,391,397,0,Low income,African Region,13132792,201.428571428571,0.285714285714286,2470.76173901178,29.7728007875248,15.3378330692035,0.0217557915875227,1568899,38449,2022.53130965288,49.566164759391,12872.2857142857,49.4285714285714,16.5941854025915,0.0637203754388904,7199652,155332,6427.33543622405,138.669322903323,39270.4285714286,164.714285714286,35.0578357332894,0.147045157935934
Guinea-Bissau,2022-01-01,6484,149,0,0,Low income,African Region,1967998,3.14285714285714,0,3294.71879544593,75.7114590563608,1.5969818784659,0,1568899,38449,2022.53130965288,49.566164759391,12872.2857142857,49.4285714285714,16.5941854025915,0.0637203754388904,7199652,155332,6427.33543622405,138.669322903323,39270.4285714286,164.714285714286,35.0578357332894,0.147045157935934
Guyana,2022-01-01,39779,1054,206,0,Upper middle income,Region of the Americas,786559,99,1.28571428571429,50573.4471285689,1340.01390868326,125.864684022432,1.63460628600561,86485520,2265636,32576.837421903,853.405930024016,151316.571428571,1950.14285714286,56.9970018873488,0.734567899997922,104619269,2412378,102757.192858056,2369.44105767486,493923.714285714,1723.85714285714,485.132565455264,1.69317490536383
Haiti,2022-01-01,25985,766,0,0,Lower middle income,Region of the Americas,11402533,5,0.142857142857143,2278.87961385422,67.1780559635302,0.438499059814166,0.012528544566119,65425205,1195903,21116.9259280826,385.994893988819,63564.2857142857,1018.42857142857,20.5162874629136,0.328712469542895,104619269,2412378,102757.192858056,2369.44105767486,493923.714285714,1723.85714285714,485.132565455264,1.69317490536383
Honduras,2022-01-01,379402,10433,0,0,Lower middle income,Region of the Americas,9904608,47,0.571428571428571,38305.6048255519,1053.34809817814,4.74526604182619,0.0576932041559415,65425205,1195903,21116.9259280826,385.994893988819,63564.2857142857,1018.42857142857,20.5162874629136,0.328712469542895,104619269,2412378,102757.192858056,2369.44105767486,493923.714285714,1723.85714285714,485.132565455264,1.69317490536383
Hungary,2022-01-01,1256415,39186,0,0,High income,European Region,9660350,2726.42857142857,125.571428571429,130058.952315392,4056.37476903011,282.228756869945,12.9986417232739,135710054,1940237,107442.651563436,1536.09995572978,1159406.85714286,3243.57142857143,917.910967541567,2.5679594440447,103127590,1670417,110776.38095519,1794.3088745313,759700.857142857,3451.71428571429,816.046526083285,3.70772182946151
Iceland,2022-01-01,27059,37,0,0,High income,European Region,341250,710.285714285714,0,79293.7728937729,108.424908424908,2081.4233385662,0,135710054,1940237,107442.651563436,1536.09995572978,1159406.85714286,3243.57142857143,917.910967541567,2.5679594440447,103127590,1670417,110776.38095519,1794.3088745313,759700.857142857,3451.71428571429,816.046526083285,3.70772182946151
India,2022-01-01,34889132,481770,27553,284,Lower middle income,South-East Asia Region,1380004385,14618.5714285714,298.285714285714,25281.8993759937,349.10758635017,10.5931340417961,0.216148381503668,65425205,1195903,21116.9259280826,385.994893988819,63564.2857142857,1018.42857142857,20.5162874629136,0.328712469542895,45030186,721900,22276.8793122966,357.131084813794,19179.7142857143,351.428571428571,9.48839474896215,0.173855197324903
Indonesia,2022-01-01,4262994,144096,274,2,Lower middle income,South-East Asia Region,273523621,189.571428571429,6.14285714285714,15585.4693076032,526.813733575134,0.693071508333931,0.0224582327493286,65425205,1195903,21116.9259280826,385.994893988819,63564.2857142857,1018.42857142857,20.5162874629136,0.328712469542895,45030186,721900,22276.8793122966,357.131084813794,19179.7142857143,351.428571428571,9.48839474896215,0.173855197324903
Iran,2022-01-01,6195403,131639,1002,33,Lower middle income,Eastern Mediterranean Region,83992953,1785.42857142857,41.5714285714286,73760.9856388785,1567.26243450448,21.2568853416616,0.494939481070853,65425205,1195903,21116.9259280826,385.994893988819,63564.2857142857,1018.42857142857,20.5162874629136,0.328712469542895,16730828,311201,23054.0840537534,428.816434644605,15074.8571428571,164.714285714286,20.7722548859957,0.226966470978669
Iraq,2022-01-01,2093891,24163,151,5,Upper middle income,Eastern Mediterranean Region,40222503,225.571428571429,5.85714285714286,52057.7001386512,600.733375543536,5.60809029143285,0.145618557282297,86485520,2265636,32576.837421903,853.405930024016,151316.571428571,1950.14285714286,56.9970018873488,0.734567899997922,16730828,311201,23054.0840537534,428.816434644605,15074.8571428571,164.714285714286,20.7722548859957,0.226966470978669
Ireland,2022-01-01,811840,5912,23281,0,High income,European Region,4937796,15216.8571428571,3.14285714285714,164413.434657892,1197.29531151145,3081.7103709544,0.636489871768121,135710054,1940237,107442.651563436,1536.09995572978,1159406.85714286,3243.57142857143,917.910967541567,2.5679594440447,103127590,1670417,110776.38095519,1794.3088745313,759700.857142857,3451.71428571429,816.046526083285,3.70772182946151
Isle of Man,2022-01-01,13695,67,54,0,High income,,85032,36.7142857142857,0,161057.013830088,787.938658387431,431.770224318912,0,135710054,1940237,107442.651563436,1536.09995572978,1159406.85714286,3243.57142857143,917.910967541567,2.5679594440447,1393809,16145,,,10719.1428571429,13.2857142857143,,
Israel,2022-01-01,1390053,8244,6121,1,High income,European Region,8655541,3762.14285714286,0.428571428571429,160596.893943429,952.453463047544,434.6513819463,0.049514112239943,135710054,1940237,107442.651563436,1536.09995572978,1159406.85714286,3243.57142857143,917.910967541567,2.5679594440447,103127590,1670417,110776.38095519,1794.3088745313,759700.857142857,3451.71428571429,816.046526083285,3.70772182946151
Italy,2022-01-01,6266939,137513,141256,111,High income,European Region,60461828,92072.5714285714,140.428571428571,103651.166484745,2274.37714916592,1522.82149703729,2.32259883754377,135710054,1940237,107442.651563436,1536.09995572978,1159406.85714286,3243.57142857143,917.910967541567,2.5679594440447,103127590,1670417,110776.38095519,1794.3088745313,759700.857142857,3451.71428571429,816.046526083285,3.70772182946151
Jamaica,2022-01-01,94649,2476,729,3,Upper middle income,Region of the Americas,2961161,305.142857142857,2,31963.4764877695,836.158520256075,103.048384448822,0.675410759496022,86485520,2265636,32576.837421903,853.405930024016,151316.571428571,1950.14285714286,56.9970018873488,0.734567899997922,104619269,2412378,102757.192858056,2369.44105767486,493923.714285714,1723.85714285714,485.132565455264,1.69317490536383
Japan,2022-01-01,1734329,18402,456,0,High income,Western Pacific Region,126476458,343.571428571429,0.857142857142857,13712.6626363936,145.497433206107,2.71648521791643,0.00677709409875202,135710054,1940237,107442.651563436,1536.09995572978,1159406.85714286,3243.57142857143,917.910967541567,2.5679594440447,11346124,155434,5778.84678970707,79.1661779750802,50357.1428571429,394.428571428571,25.6480727108941,0.200891712779514
Jordan,2022-01-01,1064277,12684,872,31,Upper middle income,Eastern Mediterranean Region,10203140,1836.57142857143,34.2857142857143,104308.771613444,1243.1467175791,180.000610456333,3.36031008941505,86485520,2265636,32576.837421903,853.405930024016,151316.571428571,1950.14285714286,56.9970018873488,0.734567899997922,16730828,311201,23054.0840537534,428.816434644605,15074.8571428571,164.714285714286,20.7722548859957,0.226966470978669
Kazakhstan,2022-01-01,1072999,18211,481,0,Upper middle income,European Region,18776707,447.857142857143,7.28571428571429,57145.2172098121,969.871873699685,23.8517405025888,0.388018745018191,86485520,2265636,32576.837421903,853.405930024016,151316.571428571,1950.14285714286,56.9970018873488,0.734567899997922,103127590,1670417,110776.38095519,1794.3088745313,759700.857142857,3451.71428571429,816.046526083285,3.70772182946151
Kenya,2022-01-01,297155,5381,2127,3,Lower middle income,African Region,53771300,2256.71428571429,3.14285714285714,5526.27516909578,100.071971479209,41.9687507223051,0.0584485988409643,65425205,1195903,21116.9259280826,385.994893988819,63564.2857142857,1018.42857142857,20.5162874629136,0.328712469542895,7199652,155332,6427.33543622405,138.669322903323,39270.4285714286,164.714285714286,35.0578357332894,0.147045157935934
Kiribati,2022-01-01,2,0,0,0,Lower middle income,Western Pacific Region,119446,0,0,16.7439679855332,0,0,0,65425205,1195903,21116.9259280826,385.994893988819,63564.2857142857,1018.42857142857,20.5162874629136,0.328712469542895,11346124,155434,5778.84678970707,79.1661779750802,50357.1428571429,394.428571428571,25.6480727108941,0.200891712779514
Kosovo,2022-01-01,161531,2991,47,1,Upper middle income,,1935259,29.1428571428571,0.285714285714286,83467.3808518653,1545.5295647766,15.0588924494639,0.147636200484941,86485520,2265636,32576.837421903,853.405930024016,151316.571428571,1950.14285714286,56.9970018873488,0.734567899997922,1393809,16145,,,10719.1428571429,13.2857142857143,,
Kuwait,2022-01-01,417723,2468,588,0,High income,Eastern Mediterranean Region,4270563,401.714285714286,0,97814.5036146288,577.90975100941,94.0658844546459,0,135710054,1940237,107442.651563436,1536.09995572978,1159406.85714286,3243.57142857143,917.910967541567,2.5679594440447,16730828,311201,23054.0840537534,428.816434644605,15074.8571428571,164.714285714286,20.7722548859957,0.226966470978669
Kyrgyzstan,2022-01-01,184748,2802,59,0,Lower middle income,European Region,6524191,44.1428571428571,1.42857142857143,28317.3806530189,429.478536112753,6.76602771789746,0.218965298313834,65425205,1195903,21116.9259280826,385.994893988819,63564.2857142857,1018.42857142857,20.5162874629136,0.328712469542895,103127590,1670417,110776.38095519,1794.3088745313,759700.857142857,3451.71428571429,816.046526083285,3.70772182946151
Laos,2022-01-01,112083,374,1023,2,Lower middle income,Western Pacific Region,7275556,957.571428571429,8.14285714285714,15405.4205616725,51.4050060229074,131.614879821065,1.11920754136964,65425205,1195903,21116.9259280826,385.994893988819,63564.2857142857,1018.42857142857,20.5162874629136,0.328712469542895,11346124,155434,5778.84678970707,79.1661779750802,50357.1428571429,394.428571428571,25.6480727108941,0.200891712779514
Latvia,2022-01-01,276841,4577,167,7,High income,European Region,1886202,801.857142857143,11,146771.660723507,2426.56937061884,425.11732192901,5.83182501131904,135710054,1940237,107442.651563436,1536.09995572978,1159406.85714286,3243.57142857143,917.910967541567,2.5679594440447,103127590,1670417,110776.38095519,1794.3088745313,759700.857142857,3451.71428571429,816.046526083285,3.70772182946151
Lebanon,2022-01-01,731288,9136,3358,17,Upper middle income,Eastern Mediterranean Region,6825442,2861.28571428571,15.5714285714286,107141.486221698,1338.52137341435,419.20885332931,2.28138024928328,86485520,2265636,32576.837421903,853.405930024016,151316.571428571,1950.14285714286,56.9970018873488,0.734567899997922,16730828,311201,23054.0840537534,428.816434644605,15074.8571428571,164.714285714286,20.7722548859957,0.226966470978669
